,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
7466,Emiway Bantai,GRIND,67000,2021-03-30 07:05:00,0.848,0.735,1.0,-4.661,1.0,0.0445,0.291,0.0,0.0713,0.57,98.973,16xg7UwH9hbs96vCD8k6bC,4.0
7467,Travis Scott,SICKO MODE,167630,2021-03-30 07:08:00,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,2xLMifQCjDGFmkHkpNLD9h,4.0
7468,Kodak Black,Roll in Peace (feat. XXXTENTACION),41680,2021-03-30 07:08:00,0.747,0.524,10.0,-6.807,0.0,0.245,0.0306,0.0,0.2,0.363,140.053,40oKW22ZNNkEdZLJTScaQI,4.0
7469,Sheppard,"Geronimo - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",217653,2021-03-30 07:12:00,0.704,0.763,7.0,-6.343,1.0,0.0818,0.378,0.002,0.138,0.468,142.037,2bCBowfjQbsT6jXEqpGqDx,4.0
7470,Avicii,The Nights,176658,2021-03-30 07:16:00,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,0ct6r3EGTcMLPtrXHDvVjc,4.0
7471,Phillip Phillips,"Gone, Gone, Gone",209693,2021-03-30 07:19:00,0.664,0.642,6.0,-5.961,1.0,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4.0
7472,OneRepublic,I Lived,234546,2021-03-30 07:23:00,0.593,0.851,9.0,-5.456,1.0,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4.0
7475,American Authors,Go Big Or Go Home,71170,2021-03-30 07:30:00,0.665,0.875,1.0,-4.272,1.0,0.0426,0.00939,0.0,0.0897,0.66,122.008,1obisQNOcikRvTdStbW3pG,4.0
7476,Pitbull,So Sorry,66130,2021-03-30 07:31:00,0.558,0.474,0.0,-13.372,1.0,0.0329,0.143,0.000318,0.101,0.366,112.024,4pYCfDyrHt8wj7Mm2FrWzv,4.0
7477,Sam Feldt,Stronger (feat. Kesha) - Frank Walker Remix,53720,2021-03-30 07:32:00,0.659,0.924,1.0,-2.825,1.0,0.0746,0.324,0.0,0.165,0.281,120.024,1Njeze27z7pEMRcTPwhdUz,4.0
7479,Kesha,Here Comes the Change (Live from the Village),170355,2021-03-30 07:37:00,0.406,0.164,7.0,-9.11,1.0,0.031,0.818,0.0,0.0966,0.207,93.963,4fb4ltdNDEXujfE7EGfqxj,1.0
7480,Kesha,High Road,139530,2021-03-30 07:40:00,0.743,0.897,9.0,-4.525,0.0,0.0649,0.32,3.43e-06,0.0455,0.92,99.985,2AA5klURPYteKbL2D7vtWP,4.0
7481,Kesha,My Own Dance,1570,2021-03-30 07:40:00,0.836,0.725,11.0,-5.367,0.0,0.103,0.0771,0.0,0.0367,0.443,102.026,1JWQRZr8rlmTAb74rFBUO5,4.0
7482,Kesha,Raising Hell (feat. Big Freedia),95380,2021-03-30 07:41:00,0.69,0.864,1.0,-4.769,0.0,0.128,0.00142,6.81e-05,0.0681,0.313,114.975,14wPnCr1Z8CIHBVpnpcTVt,4.0
7484,Flo Rida,Hola (feat. Maluma),192376,2021-03-30 07:49:00,0.757,0.711,8.0,-5.693,1.0,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,6ayTAnEwP3Yo4DOjLsN5r2,4.0
7485,Usher,Scream,234693,2021-03-30 07:53:00,0.768,0.681,0.0,-6.835,1.0,0.0561,0.0219,8.11e-05,0.124,0.517,130.044,5543DWojmaLpS7bdKcfWth,4.0
7487,will.i.am,Reach For The Stars,125230,2021-03-30 07:57:00,0.736,0.713,1.0,-6.944,1.0,0.237,0.336,0.0,0.111,0.428,148.027,5JSNy5kkAxkOqa8RmKOJ1B,4.0
7489,will.i.am,Feelin' Myself,253546,2021-03-30 08:02:00,0.859,0.533,6.0,-8.59,0.0,0.156,0.0293,0.0,0.138,0.514,96.453,26XUAwGZqQEyy8Ubhtj4kq,4.0
7490,will.i.am,Gettin' Dumb,57957,2021-03-30 08:04:00,0.651,0.704,7.0,-4.589,1.0,0.0485,0.014,5.14e-05,0.261,0.357,130.032,1fAOphVtKUbmTk3u5e9w4P,4.0
7493,MAGIC!,Let Your Hair Down,265693,2021-03-30 08:15:00,0.649,0.592,10.0,-6.924,1.0,0.0497,0.0934,0.000529,0.182,0.466,148.01,0uQSHrFDVtbQyxNFCwm1EC,4.0
7494,Charlie Puth,Attention,1570,2021-03-30 08:21:00,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,5cF0dROlMOK5uNZtivgu50,4.0
7497,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,2021-03-30 08:24:00,0.664,0.708,8.0,-4.154,1.0,0.0474,0.0337,0.0,0.0841,0.742,103.07,5Gu0PDLN4YJeW75PpBSg9p,4.0
7499,Calvin Harris,This Is What You Came For (feat. Rihanna),217870,2021-03-30 08:28:00,0.63,0.928,9.0,-2.787,0.0,0.0331,0.199,0.124,0.148,0.465,123.963,0azC730Exh71aQlOt9Zj3y,4.0
7502,Tiësto,Wasted,190013,2021-03-30 08:41:00,0.313,0.429,6.0,-7.415,1.0,0.0343,0.787,0.0,0.0863,0.416,77.27,3t5WtBD4OweaMvlPlN1Czv,4.0
7503,Afrojack,The Spark,240893,2021-03-30 08:45:00,0.651,0.898,11.0,-4.942,1.0,0.0391,0.152,0.0,0.11,0.599,126.051,5CYJB5Md92kvcrZ4lJDALY,4.0
7504,Calvin Harris,Outside (feat. Ellie Goulding),227266,2021-03-30 08:49:00,0.646,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,7MmG8p0F9N3C4AXdK6o6Eb,4.0
7506,Kygo,Firestone,271640,2021-03-30 08:57:00,0.704,0.634,11.0,-7.374,0.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,1I8tHoNBFTuoJAlh4hfVVE,4.0
7507,Zedd,I Want You To Know,10310,2021-03-30 12:30:00,0.58,0.846,9.0,-2.876,0.0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,1JDIArrcepzWDTAWXdGYmP,4.0
7514,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2021-03-30 13:18:00,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,6kex4EBAj0WHXDKZMEJaaF,4.0
7515,Jason Derulo,Too Hot,158053,2021-03-30 13:22:00,0.71,0.547,10.0,-11.046,1.0,0.138,0.454,2.35e-06,0.0771,0.618,104.305,0dmndP6idyDUdxUls21Qlm,4.0
7516,Jason Derulo,If I'm Lucky,212013,2021-03-30 13:25:00,0.897,0.634,4.0,-6.264,0.0,0.161,0.00413,0.0,0.0686,0.506,112.048,6eUncuJutsFi9BGO1JaBHh,4.0
7517,Jason Derulo,Talk with Your Body,188750,2021-03-30 13:28:00,0.793,0.76,0.0,-3.704,0.0,0.124,0.112,0.0,0.267,0.819,102.989,7yPcAO4F6ozQi6lTi3n3Ai,4.0
7521,Alok,Don't Cry For Me (with Jason Derulo),155769,2021-03-30 13:39:00,0.69,0.587,1.0,-6.53,0.0,0.0466,0.105,0.0,0.102,0.278,104.046,0FLwo3U1NrjocfK2FDisrX,4.0
7524,Tiësto,Red Lights,137525,2021-03-31 14:11:00,0.654,0.83,10.0,-4.801,1.0,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,5L2l7mI8J1USMzhsmdjat9,4.0
7526,Jason Derulo,Coño,6240,2021-03-31 17:58:00,0.899,0.528,9.0,-5.442,1.0,0.181,0.000554,0.0101,0.105,0.456,100.037,5DV4ZSCqbFv74ui3ZhimXo,4.0
7529,Alesso,Heroes (we could be),210013,2021-03-31 18:09:00,0.503,0.748,5.0,-4.124,1.0,0.0619,0.0305,0.0,0.343,0.356,125.896,3zU9rdflI65tK4dkkNSp77,4.0
7531,Dermot Kennedy,Giants - Sam Feldt Remix,151500,2021-03-31 18:15:00,0.684,0.764,6.0,-7.133,1.0,0.0478,0.0237,6.5e-05,0.131,0.583,107.928,4LEDS5UFnceC7u5B6K0D9A,4.0
7532,Silk City,Electricity (with Dua Lipa),238173,2021-03-31 18:19:00,0.588,0.67,0.0,-6.439,1.0,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,5N4erncE7kuUccm7zEmwzk,4.0
7533,DEAMN,Fight,184918,2021-03-31 18:23:00,0.716,0.946,1.0,-3.412,1.0,0.261,0.094,6.63e-05,0.0825,0.587,139.943,6KigD0mlF4VGDYiSEzAyYw,4.0
7534,Kesha,Animal - Dave Aude Remix,276933,2021-03-31 18:27:00,0.593,0.839,11.0,-5.883,0.0,0.0601,2.64e-05,0.00205,0.106,0.632,130.051,6aMPM4eBKqLFFhwZYo68sf,4.0
7535,Khalid,Talk - Alle Farben Remix,167990,2021-03-31 18:30:00,0.638,0.818,9.0,-4.517,0.0,0.05,0.131,1.78e-05,0.107,0.489,126.015,06BrHnTVDOydsfg0LZ6mQb,4.0
7538,MureKian,Save The Rave,217202,2021-03-31 18:41:00,0.784,0.883,5.0,-6.564,0.0,0.118,0.00604,0.204,0.36,0.778,126.013,4fvT94dEP40WPJ9zFu4Oox,4.0
7541,Kiiara,Open My Mouth,155467,2021-03-31 18:50:00,0.755,0.565,0.0,-9.76,0.0,0.0662,0.0651,3.46e-06,0.135,0.432,101.063,35d7zEy4yKgQwrmlCy69YB,4.0
7543,Otto Knows,Million Voices - Radio Edit,192866,2021-03-31 18:56:00,0.582,0.894,8.0,-6.298,1.0,0.041,0.0022,0.0223,0.0664,0.0694,125.946,0MOiv7WTXCqvm89lVCf9C8,4.0
7544,Tom & Jame,Alright Don't Stop,139416,2021-03-31 18:59:00,0.813,0.839,1.0,-4.54,1.0,0.0717,0.057,0.00864,0.141,0.626,126.02,4RCq9uVZHsjMuEDveB5bXj,4.0
7545,R3HAB,All Around the World (La La La),147840,2021-04-01 12:27:00,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,1k5YcZkESDSl6iJylkoOOK,4.0
7546,Alan Walker,Sorry,165000,2021-04-01 12:30:00,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,4.0
7547,James Mercy,Learn To Love Again,211051,2021-04-01 12:34:00,0.578,0.835,6.0,-5.325,1.0,0.0477,0.00416,0.000322,0.396,0.381,106.972,2UVKFAzSS7UnoT9OaMZ3Fa,4.0
7548,teamwork.,Wasted Summer,169386,2021-04-01 12:37:00,0.684,0.585,6.0,-5.849,1.0,0.0459,0.0865,0.0,0.0656,0.8,100.062,6BuZX6myLU2B3ikhmMDPkQ,4.0
7551,OMI,Color Of My Lips (feat. Busy Signal) - Santa Rosa Remix,210536,2021-04-01 12:48:00,0.782,0.881,8.0,-4.437,1.0,0.0536,0.262,0.0,0.0753,0.968,126.045,3zqMiJI8RsdI7Jrm2cfiVx,4.0
7552,Mercer,Your Love,60137,2021-04-01 12:49:00,0.669,0.784,7.0,-5.603,1.0,0.112,0.194,6.28e-06,0.115,0.517,125.993,5YaskwnGDZFDRipaqzbwQx,4.0
7554,Bingo Players,Chop - Oomloud Refix,32841,2021-04-01 12:52:00,0.775,0.961,11.0,-4.703,0.0,0.0625,0.00121,0.765,0.0699,0.336,126.044,1i5DCyqyCB0IAPKtzq1iK5,4.0
7555,Yves V,We Got That Cool (feat. Afrojack & Icona Pop),213000,2021-04-01 12:56:00,0.639,0.865,1.0,-5.01,1.0,0.0357,0.00462,1.26e-06,0.208,0.611,124.01,2cFK03sObtI6AK3QKeOT5g,4.0
7556,OMI,Party Like It's Your Birthday,219190,2021-04-01 13:00:00,0.69,0.7,7.0,-4.412,0.0,0.0313,0.109,0.0,0.0812,0.761,109.986,3f4NHmXnplUnm4GosT4GVj,4.0
7557,DEAMN,What Are You Waiting For,180033,2021-04-01 13:03:00,0.49,0.907,3.0,-4.129,1.0,0.0693,0.045,0.0,0.293,0.418,152.023,5yUFxEu2kx3WBghRvaHVcn,4.0
7558,Showtek,Booyah 2018 Remixes (feat. We Are Loud & Sonny Wilson) - Breathe Carolina Remix,147717,2021-04-01 13:06:00,0.564,0.963,3.0,-1.501,0.0,0.0549,0.00925,0.00258,0.351,0.594,128.011,3Q7kjtIFCyZX0X9Dwk4gTQ,4.0
7560,David Penn,The Power,192500,2021-04-01 13:13:00,0.824,0.62,3.0,-5.926,0.0,0.114,0.433,1.1e-06,0.143,0.564,86.982,7BQ4E80tHGmB1RrSgL2yO6,4.0
7564,Afrojack,Ten Feet Tall,112187,2021-04-01 13:31:00,0.523,0.861,0.0,-3.447,1.0,0.0644,0.0336,0.0,0.144,0.346,127.049,2ldAdghnrO34HPcZ0IWfTu,4.0
7565,DEAMN,Summer Love,204368,2021-04-02 06:43:00,0.495,0.585,9.0,-5.49,1.0,0.0311,0.329,0.0,0.406,0.318,121.998,0OXbRangbVBMejFX3EV6DN,4.0
7566,DEAMN,Save Me,184918,2021-04-02 06:47:00,0.614,0.823,1.0,-3.48,1.0,0.062,0.0269,0.0,0.0783,0.539,139.948,54s6sdPuMjVtdB5d5KFzTC,4.0
7567,ILLENIUM,Nightlight,222400,2021-04-02 06:51:00,0.494,0.651,11.0,-4.127,0.0,0.0384,0.0819,0.0,0.104,0.162,149.979,06kxa3al7bUqRRo5nAFduZ,4.0
7568,CID,Downstairs (feat. Jaquell),64407,2021-04-02 06:52:00,0.748,0.97,1.0,-2.849,0.0,0.0463,0.00224,0.25,0.314,0.756,125.99,3c7P6aEGW93f44hyXa85Nt,4.0
7569,Oliver Heldens,Details (feat. Boy Matthews),156912,2021-04-02 06:55:00,0.751,0.714,2.0,-6.502,0.0,0.0379,0.0259,0.000504,0.0508,0.529,120.007,5fYN8kPYyAWWJUBX57vmXb,4.0
7570,Sam Feldt,Post Malone (feat. RANI) - GATTÜSO Remix,207619,2021-04-02 06:58:00,0.542,0.903,4.0,-2.419,0.0,0.0434,0.0335,4.83e-06,0.111,0.367,127.936,6b1RNvAcJjQH73eZO4BLAB,4.0
7571,MitiS,Mercy,72855,2021-04-02 07:00:00,0.554,0.662,11.0,-4.957,0.0,0.0821,0.126,0.0,0.111,0.338,148.122,6EVB6pzhnWLgX6qZBefgxB,4.0
7572,My Buddy Mike,Hollow (feat. Sabelle),24568,2021-04-02 07:00:00,0.688,0.661,1.0,-7.161,1.0,0.0319,0.0126,0.0,0.188,0.367,99.98,7p0nLpkKaAeebJ1SIP46HM,4.0
7579,Tungevaag,Samsara (feat. Emila),30151,2021-04-02 14:30:00,0.489,0.641,11.0,-7.011,0.0,0.032,0.00598,0.0201,0.122,0.587,108.901,6oJflQkp7lFXOQce4wPTAW,4.0
7580,Robin Schulz,One More Time (feat. Alida) - Quarterhead Remix,162580,2021-04-02 14:41:00,0.619,0.804,0.0,-6.881,0.0,0.0576,0.000362,0.0108,0.193,0.507,123.911,0lXMcNaciFJJgiL88LniCe,4.0
7581,Robin Schulz,Make Me Feel the Night (feat. Tyler James Bellinger),217220,2021-04-02 14:44:00,0.651,0.869,7.0,-6.048,1.0,0.0926,0.015,0.000285,0.0649,0.162,124.03,6bD3KNRkjhLJUf1qjUAAP0,4.0
7584,AronChupa,Rave in the Grave,162732,2021-04-02 14:56:00,0.762,0.724,11.0,-6.309,0.0,0.0624,0.138,7.71e-05,0.187,0.775,132.051,6Sf2YqGzNmVfSNpLFWuYbz,4.0
7585,AronChupa,(Don't Fight It) Feel It - AronChupa Edit [La Vida Nuestra Soundtrack],157090,2021-04-02 14:58:00,0.667,0.823,0.0,-5.203,1.0,0.113,0.327,0.0,0.225,0.656,110.12,45EGyXrLv4c63yjiaWMAid,4.0
7586,AronChupa,Yeh Mi Na (feat. Emil Ernebro) - Club Mix,188405,2021-04-02 15:01:00,0.883,0.595,8.0,-8.15,1.0,0.147,0.00439,0.72,0.0601,0.496,124.974,5Pcjasvjf3GyJcKHz1B7j0,4.0
7587,AronChupa,Llama In My Living Room,181885,2021-04-02 15:04:00,0.773,0.654,5.0,-7.796,0.0,0.284,0.53,0.0,0.109,0.607,128.989,5OYUtKjALXnNjXRwTVStCK,4.0
7589,AronChupa,What Was in That Glass,194676,2021-04-02 15:11:00,0.709,0.813,6.0,-6.918,0.0,0.153,0.0545,0.01,0.386,0.438,133.017,1r9ecngPLiwB5J06DWH4Ts,4.0
7590,Parov Stelar,Grandpa's Groove,186335,2021-04-02 15:14:00,0.79,0.789,0.0,-5.404,1.0,0.0579,0.159,2.15e-05,0.172,0.558,123.039,3lomd0j6m22YDaHgc4aKXQ,4.0
7593,Vigiland,UFO - Radio Edit,144389,2021-04-02 15:24:00,0.839,0.808,5.0,-7.005,1.0,0.114,0.107,0.747,0.186,0.181,128.068,7azVJ6AgvPLOum1tppactO,4.0
7595,AronChupa,I'm an Albatraoz,166848,2021-04-02 15:31:00,0.883,0.817,0.0,-5.414,1.0,0.235,0.601,0.00449,0.11,0.595,128.078,5MhsZlmKJG6X5kTHkdwC4B,4.0
7596,VIZE,Never Let Me Down,153148,2021-04-02 15:33:00,0.758,0.848,10.0,-3.84,1.0,0.0456,0.207,0.0,0.114,0.706,127.948,0Je3J2ml1lrnTLXXIlxrvR,4.0
7597,DJ Antoine,Ma Chérie - DJ Antoine & Mad Mark 2K12 Radio Edit,191090,2021-04-02 15:37:00,0.749,0.589,8.0,-5.032,1.0,0.26,0.0279,0.000217,0.0396,0.814,128.003,53N4dEwHT1D6xwebFQ8OtQ,4.0
7603,Robinson,Nothing to Regret,2940,2021-04-02 18:32:00,0.697,0.521,5.0,-6.519,1.0,0.031,0.243,0.0,0.189,0.331,91.998,3C2xQqHVkhA1Ht17SzPRke,4.0
7604,Axel Johansson,Next To Me (feat. Tina Stachowiak),17075,2021-04-02 18:32:00,0.447,0.596,8.0,-6.724,1.0,0.0587,0.156,2.14e-06,0.128,0.263,176.024,0jvqmWRCyv7xnxqrtinbHJ,4.0
7605,OMI,Sing It Out Loud - Freddy Verano Remix,221151,2021-04-02 18:41:00,0.66,0.795,11.0,-5.045,0.0,0.0608,0.0254,0.0,0.186,0.488,124.041,2HZ0hUxPBJvjILRVHrNzKE,4.0
7606,Macklemore,Good Old Days (feat. Kesha),240506,2021-04-02 18:45:00,0.712,0.51,8.0,-8.162,1.0,0.0633,0.446,2.46e-05,0.112,0.268,122.964,2Za1AlJNvksouPPWbXpR2X,4.0
7607,JP Cooper,The Reason Why,186080,2021-04-02 18:49:00,0.638,0.757,8.0,-6.286,1.0,0.0386,0.00522,0.0,0.0794,0.311,81.552,0qpkkotJY99wDV5jBGdDMn,4.0
7608,OMI,Roller Coaster,196301,2021-04-02 18:52:00,0.462,0.651,2.0,-6.052,0.0,0.0509,0.016,2.13e-06,0.0712,0.413,125.016,569Xgt70tGY3GyqHfDDc7y,4.0
7609,Kid Ink,Show Me (feat. Chris Brown),217800,2021-04-02 18:56:00,0.711,0.508,7.0,-7.299,1.0,0.0494,0.0354,0.0,0.141,0.665,98.098,4q6dqyGM25sKFU8nYAGRe4,4.0
7610,OMI,Hula Hoop (feat. Machel Montano) - Precision Soca Remix,243678,2021-04-02 19:00:00,0.522,0.925,1.0,-3.541,1.0,0.118,0.0664,0.0,0.0725,0.582,128.031,1VgejoOJoUpSDxOB1wDpyy,4.0
7625,Solve,Amnesia (Part 1),1232840,2021-04-05 13:07:00,0.526,0.737,9.0,-7.123,1.0,0.893,0.898,0.0,0.709,0.674,89.124,62z6G2WEjCWN4wnR0Omtof,3.0
7627,Solve,Amnesia (Part 2),465180,2021-04-05 16:15:00,0.185,0.945,9.0,-6.486,0.0,0.0681,2.56e-06,0.172,0.137,0.176,93.714,4f8lWGcjVDcNXCOA3sIQtn,3.0
7628,Solve,Amnesia (Part 3),1376070,2021-04-05 16:58:00,0.399,0.428,0.0,-9.974,1.0,0.0332,0.0895,0.000345,0.64,0.111,91.45,06ej4Att8Xx3QOqKV6u6cM,3.0
7631,Tritonal,Long Way Home,214153,2021-04-06 08:01:00,0.589,0.646,6.0,-6.782,0.0,0.0611,0.0512,0.0,0.0924,0.528,126.303,1zZPjx3m2M604sI7GpI2ZR,4.0
7633,Cacti,Believing In You (SLCT Remix),59550,2021-04-06 08:05:00,0.571,0.596,2.0,-9.149,1.0,0.0362,0.044,0.00805,0.142,0.425,137.946,0uwzlGhG2eZZ7eJQWJDGzW,4.0
7635,Tungevaag,Knockout,147789,2021-04-06 08:11:00,0.643,0.609,4.0,-4.304,0.0,0.0397,0.299,0.0,0.176,0.462,94.996,1YFwmEAnSUx9ZAgWT39i1L,4.0
7637,Vigiland,Friday Night‬‬‬,173871,2021-04-06 08:17:00,0.732,0.668,1.0,-5.588,0.0,0.038,0.00113,2.5e-05,0.0775,0.0792,127.995,78zc6DT7A2ccehmIqef9mT,4.0
7638,Mike Williams,Wait For You (feat. Maia Wright),110156,2021-04-06 08:28:00,0.476,0.735,1.0,-4.166,0.0,0.0429,0.2,0.0,0.181,0.405,109.562,5Gv1lrNFnL3DhiMj3JOGaX,4.0
7641,Axel Johansson,The River,212210,2021-04-06 08:39:00,0.498,0.648,0.0,-4.972,1.0,0.0331,0.112,0.0,0.382,0.305,95.05,5sAcIjfZmNEgbseZ1Bpmom,4.0
7642,John De Sohn,Lovers For The Weekend,170946,2021-04-06 08:42:00,0.571,0.775,3.0,-8.608,1.0,0.0477,0.00527,8.99e-06,0.156,0.384,105.951,7FvfODgUxsxQNDaYDEboIL,4.0
7643,VINAI,Rise Up (feat. Vamero),182000,2021-04-06 09:42:00,0.648,0.927,1.0,-3.633,1.0,0.049,0.011,0.0,0.162,0.361,126.037,46lyJh9GYmWsHez3EsvmAx,4.0
7646,Tungevaag,Make You Happy (feat. Richard Smitt),151190,2021-04-06 09:52:00,0.635,0.718,9.0,-5.251,1.0,0.039,0.0244,1.1e-06,0.333,0.594,125.97,7MfNG9fOPVaCLfrTaJWpxR,4.0
7647,Hogland,Scars,199354,2021-04-06 11:08:00,0.319,0.739,0.0,-5.74,1.0,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,4.0
7648,Morgan Sulele,Helt Ærlig,168510,2021-04-06 11:11:00,0.64,0.864,10.0,-4.075,0.0,0.051,0.11,0.0,0.33,0.616,93.835,00NVYE5PrMpR1gVlC8zPZV,4.0
7649,Klaas,When We Were Still Young,180691,2021-04-06 11:14:00,0.73,0.833,9.0,-5.303,1.0,0.0587,0.261,0.000169,0.122,0.296,125.028,14VpDEKSX01feZ0Tt9kc7w,5.0
7650,Raaban,Take Me Away,196849,2021-04-06 11:18:00,0.517,0.916,7.0,-5.253,1.0,0.205,0.155,0.00012,0.603,0.343,125.197,0lixDLKnErIvmoeqmdm0Di,4.0
7651,KAAZE,Erase You,209076,2021-04-06 11:22:00,0.705,0.609,3.0,-5.728,1.0,0.0729,0.694,0.0,0.234,0.718,140.058,4uhvMW7ly7tJil31YYscAN,4.0
7652,Tungevaag,Peru,147656,2021-04-06 11:24:00,0.791,0.496,4.0,-11.669,0.0,0.0387,0.133,0.0,0.12,0.96,120.036,4GJUggTJRsNtBZbgeypcVR,4.0
7653,VINAI,On N On (feat. Leony),151935,2021-04-06 11:27:00,0.772,0.883,4.0,-4.494,1.0,0.0372,0.195,2.87e-05,0.347,0.557,124.078,53IKe69OlZPlrDyS98geFO,4.0
7655,Ummet Ozcan,Change My Heart,57255,2021-04-07 06:22:00,0.595,0.435,0.0,-15.037,1.0,0.0271,0.157,0.0187,0.109,0.612,82.035,3eZ4QKWcZiNzfxEbScTV5F,4.0
7656,Vigiland,Be Your Friend‬‬,101901,2021-04-07 06:24:00,0.6,0.754,0.0,-4.204,1.0,0.0488,0.0688,0.0,0.151,0.641,128.044,2mSIu1ZPo22Ihx3EwS4E6h,4.0
7660,Klaas,Ok Without You,170880,2021-04-07 06:37:00,0.665,0.787,6.0,-6.026,0.0,0.099,0.011,0.000428,0.539,0.252,124.989,7GvzyeeBMoDlC9OziuPMQQ,4.0
7661,Vigiland,We’re The Same‬‬,174064,2021-04-07 09:53:00,0.671,0.597,2.0,-7.891,1.0,0.0333,0.094,0.0,0.0881,0.363,125.973,4rJcxFOljjd2sqfgIjksTI,4.0
7663,KAAZE,Sweet Mistake,182611,2021-04-07 09:59:00,0.545,0.709,8.0,-5.662,0.0,0.0428,0.0214,0.0,0.141,0.559,125.004,1VYHeY9ulPnsMHKvXPyG5H,4.0
7665,Going Deeper,Weight Of The World (Tritonia 331),251297,2021-04-08 13:44:00,0.6,0.893,9.0,-5.953,0.0,0.0472,0.0108,0.183,0.701,0.0564,121.993,6KrBPAXOMVlDazewBkIZit,4.0
7666,Robin Schulz,One More Time (feat. Alida),199357,2021-04-08 13:48:00,0.5,0.701,0.0,-6.261,0.0,0.0499,0.0302,8.97e-06,0.307,0.159,123.985,2REu6wX4KKrG6uGlTKVqu6,4.0
7673,TIX,Kaller På Deg,201134,2021-04-08 14:13:00,0.576,0.913,6.0,-3.718,1.0,0.083,0.061,0.0,0.161,0.62,128.024,0lnksmEu1sa7t16YwhIP10,4.0
7674,Hogland,Just a Little,40561,2021-04-08 14:17:00,0.439,0.322,9.0,-5.959,1.0,0.028,0.692,0.0,0.103,0.16,77.963,5lvnGiTAH9BVlJLHc0DXZz,4.0
7675,Hot Shade,Dive,164490,2021-04-08 14:17:00,0.761,0.386,4.0,-6.158,1.0,0.0399,0.355,0.0,0.0953,0.526,134.943,51ChrwmUPDJvedPQnIU8Ls,3.0
7676,Blonde,"Me, Myself & I (feat. Bryn Christopher)",151343,2021-04-08 14:18:00,0.713,0.855,10.0,-3.768,0.0,0.0417,0.0137,0.000543,0.111,0.62,119.902,2SutWozKjO4T9iwWknJAqU,4.0
7687,Madism,Pumped Up Kicks,145161,2021-04-09 19:23:00,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,4.0
7689,John De Sohn,Dance Forever,164160,2021-04-09 19:28:00,0.721,0.8,9.0,-3.725,1.0,0.0361,0.0337,3.12e-05,0.33,0.736,105.96,1fa1st1zuVZvlmCCFRjNOK,4.0
7690,NOTD,I Wanna Know (feat. Bea Miller),197938,2021-04-09 19:32:00,0.661,0.725,6.0,-4.859,1.0,0.0563,0.0253,0.0,0.123,0.605,119.927,18W92Zm1KjLCbUIszOhpkD,4.0
7696,GAMPER & DADONI,Rule The World (feat. ILIRA),170785,2021-04-09 19:51:00,0.717,0.627,8.0,-8.198,1.0,0.0966,0.00974,0.0,0.222,0.437,125.965,3yvHcaY61FpeSiLiHiIST4,4.0
7697,Rhys,Too Good To Be True,203760,2021-04-09 19:54:00,0.375,0.801,8.0,-2.914,0.0,0.0858,0.0093,0.0,0.215,0.425,130.818,1iJHitxTcTARB8P387PcZL,5.0
7698,Tom Gregory,River,189995,2021-04-09 19:57:00,0.733,0.477,2.0,-6.737,0.0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,3mRLHiSHYtC8Hk7bzZdUs1,4.0
7699,Lucas & Steve,I Want It All,191834,2021-04-09 20:01:00,0.612,0.726,1.0,-5.934,1.0,0.036,0.0374,2e-06,0.105,0.478,119.964,3oSCJeOl0XjcpNcigO9vj7,4.0
7700,Jonas Blue,Something Stupid (feat. AWA),176734,2021-04-09 20:04:00,0.678,0.939,0.0,-3.234,0.0,0.0353,0.0277,0.00559,0.164,0.208,125.011,48OVeiPyCz0KAN0NFxBg7S,4.0
