,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
638,Jealous - Remix,2019-07-28 08:25,Nick Jonas,Jealous - Remix,222186,2019-07-28 08:25:00,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
639,Jealous - Remix,2019-07-29 01:14,Nick Jonas,Jealous - Remix,222186,2019-07-29 01:14:00,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
640,Avalanche,2019-07-29 01:17,Nick Jonas,Avalanche,197440,2019-07-29 01:17:00,0.52,0.78,0,-8.782,1,0.0339,0.0816,0.816,0.256,0.231,128.02,audio_features,7tqA9XeIDo4VEMaqKqs28g,spotify:track:7tqA9XeIDo4VEMaqKqs28g,https://api.spotify.com/v1/tracks/7tqA9XeIDo4VEMaqKqs28g,https://api.spotify.com/v1/audio-analysis/7tqA9XeIDo4VEMaqKqs28g,191719,4
641,No Good For You,2019-07-29 01:19,Meghan Trainor,No Good For You,62978,2019-07-29 01:19:00,0.483,0.491,2,-5.041,1,0.0582,0.203,0.0,0.106,0.787,95.237,audio_features,5lOK3NCvbvgK6cohyTTQ4Z,spotify:track:5lOK3NCvbvgK6cohyTTQ4Z,https://api.spotify.com/v1/tracks/5lOK3NCvbvgK6cohyTTQ4Z,https://api.spotify.com/v1/audio-analysis/5lOK3NCvbvgK6cohyTTQ4Z,216280,4
642,Bad At Love,2019-07-29 01:22,Halsey,Bad At Love,181279,2019-07-29 01:22:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
643,Sorry,2019-07-29 01:23,Halsey,Sorry,66718,2019-07-29 01:23:00,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
644,Him & I (with Halsey),2019-07-29 01:28,G-Eazy,Him & I (with Halsey),268866,2019-07-29 01:28:00,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4
645,Sorry,2019-07-29 01:31,Halsey,Sorry,20312,2019-07-29 01:31:00,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
646,Bad At Love,2019-07-29 01:31,Halsey,Bad At Love,181279,2019-07-29 01:31:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
647,Your Side Of The Bed (feat. Eric Nam),2019-07-29 01:34,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2019-07-29 01:34:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
648,Jump (with Trippie Redd),2019-07-29 01:37,Julia Michaels,Jump (with Trippie Redd),5772,2019-07-29 01:37:00,0.654,0.547,10,-6.598,1,0.127,0.25,0.0,0.0961,0.507,173.981,audio_features,2OvV4NjEBRE9v8Oo7QeUCq,spotify:track:2OvV4NjEBRE9v8Oo7QeUCq,https://api.spotify.com/v1/tracks/2OvV4NjEBRE9v8Oo7QeUCq,https://api.spotify.com/v1/audio-analysis/2OvV4NjEBRE9v8Oo7QeUCq,207857,4
649,I Wouldn't Know Any Better Than You,2019-07-29 01:37,Gentle Bones,I Wouldn't Know Any Better Than You,151041,2019-07-29 01:37:00,0.708,0.485,2,-5.552,1,0.0699,0.21,0.0,0.104,0.281,139.99,audio_features,3K8tRD2Prik7FXbD8lZ6DC,spotify:track:3K8tRD2Prik7FXbD8lZ6DC,https://api.spotify.com/v1/tracks/3K8tRD2Prik7FXbD8lZ6DC,https://api.spotify.com/v1/audio-analysis/3K8tRD2Prik7FXbD8lZ6DC,151041,4
650,Rich Love (with Seeb),2019-07-29 01:41,OneRepublic,Rich Love (with Seeb),201256,2019-07-29 01:41:00,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,audio_features,7dOeiXeTSfA1ixaYmQcWu7,spotify:track:7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/tracks/7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/audio-analysis/7dOeiXeTSfA1ixaYmQcWu7,201257,4
651,Say Love,2019-07-29 01:41,James TW,Say Love,30023,2019-07-29 01:41:00,0.545,0.559,7,-6.372,1,0.0301,0.644,0.000292,0.123,0.368,87.002,audio_features,3cGMTR0B5zA3zQsVJjddtQ,spotify:track:3cGMTR0B5zA3zQsVJjddtQ,https://api.spotify.com/v1/tracks/3cGMTR0B5zA3zQsVJjddtQ,https://api.spotify.com/v1/audio-analysis/3cGMTR0B5zA3zQsVJjddtQ,265811,4
652,You Don't Know Me,2019-07-29 02:06,Kevin Silvester,You Don't Know Me,239297,2019-07-29 02:06:00,0.881,0.697,11,-8.374,0,0.132,0.0701,9.57e-06,0.274,0.726,124.037,audio_features,6AWwsLDt1o6YPnThbqiV6b,spotify:track:6AWwsLDt1o6YPnThbqiV6b,https://api.spotify.com/v1/tracks/6AWwsLDt1o6YPnThbqiV6b,https://api.spotify.com/v1/audio-analysis/6AWwsLDt1o6YPnThbqiV6b,255307,4
653,You Don't Know Me,2019-07-29 02:07,Kevin Silvester,You Don't Know Me,14778,2019-07-29 02:07:00,0.881,0.697,11,-8.374,0,0.132,0.0701,9.57e-06,0.274,0.726,124.037,audio_features,6AWwsLDt1o6YPnThbqiV6b,spotify:track:6AWwsLDt1o6YPnThbqiV6b,https://api.spotify.com/v1/tracks/6AWwsLDt1o6YPnThbqiV6b,https://api.spotify.com/v1/audio-analysis/6AWwsLDt1o6YPnThbqiV6b,255307,4
654,Rich Love (with Seeb),2019-07-29 02:10,OneRepublic,Rich Love (with Seeb),201256,2019-07-29 02:10:00,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,audio_features,7dOeiXeTSfA1ixaYmQcWu7,spotify:track:7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/tracks/7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/audio-analysis/7dOeiXeTSfA1ixaYmQcWu7,201257,4
655,Stay Young,2019-07-29 02:13,Mike Perry,Stay Young,157004,2019-07-29 02:13:00,0.572,0.713,5,-4.826,1,0.0406,0.0754,0.0,0.226,0.559,89.996,audio_features,2kLf4myxQME1Nd0voeKZri,spotify:track:2kLf4myxQME1Nd0voeKZri,https://api.spotify.com/v1/tracks/2kLf4myxQME1Nd0voeKZri,https://api.spotify.com/v1/audio-analysis/2kLf4myxQME1Nd0voeKZri,157005,4
656,Too Much To Ask,2019-07-29 02:17,Niall Horan,Too Much To Ask,53930,2019-07-29 02:17:00,0.443,0.533,0,-6.549,1,0.0396,0.371,0.0,0.128,0.201,77.342,audio_features,39jXnbACjiaiTwwhsr5sY5,spotify:track:39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/tracks/39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/audio-analysis/39jXnbACjiaiTwwhsr5sY5,223044,4
657,Without You,2019-07-29 02:17,Parachute,Without You,228933,2019-07-29 02:17:00,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673,4
658,Cross Me,2019-07-29 02:28,Vibe2Vibe,Cross Me,210326,2019-07-29 02:28:00,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,audio_features,543bCW2ruMPmxUBWirQ3MR,spotify:track:543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR,206187,4
659,Your Side Of The Bed (feat. Eric Nam),2019-07-29 02:30,Loote,Your Side Of The Bed (feat. Eric Nam),65126,2019-07-29 02:30:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
660,The Ocean (feat. Shy Martin),2019-07-29 02:33,Mike Perry,The Ocean (feat. Shy Martin),183414,2019-07-29 02:33:00,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,audio_features,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,183414,4
661,The Middle,2019-07-29 02:36,Zedd,The Middle,184732,2019-07-29 02:36:00,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4
662,Fast Car,2019-07-29 02:39,Jonas Blue,Fast Car,212424,2019-07-29 02:39:00,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,audio_features,1SN1vSPsr4V4tIUTR3s8YW,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/audio-analysis/1SN1vSPsr4V4tIUTR3s8YW,212424,4
663,Closer,2019-07-29 02:43,The Chainsmokers,Closer,244960,2019-07-29 02:43:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
664,In the Name of Love,2019-07-29 02:46,Martin Garrix,In the Name of Love,137018,2019-07-29 02:46:00,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4
665,Scared to Be Lonely,2019-07-29 02:46,Martin Garrix,Scared to Be Lonely,0,2019-07-29 02:46:00,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
666,Scared to Be Lonely,2019-07-29 02:46,Martin Garrix,Scared to Be Lonely,284,2019-07-29 02:46:00,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
667,Scared to Be Lonely,2019-07-29 02:47,Martin Garrix,Scared to Be Lonely,44253,2019-07-29 02:47:00,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
668,Scared to Be Lonely,2019-07-29 02:47,Martin Garrix,Scared to Be Lonely,5334,2019-07-29 02:47:00,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
669,Make Me Yours,2019-07-29 02:51,Borgeous,Make Me Yours,195239,2019-07-29 02:51:00,0.577,0.615,7,-6.084,0,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,audio_features,3G2O60rq5a77GEIwK1mVmh,spotify:track:3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/tracks/3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/audio-analysis/3G2O60rq5a77GEIwK1mVmh,195239,4
670,All Night,2019-07-29 02:54,The Vamps,All Night,197640,2019-07-29 02:54:00,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4
671,Fire In My Soul,2019-07-29 02:57,Oliver Heldens,Fire In My Soul,175253,2019-07-29 02:57:00,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
672,More Than You Know,2019-07-29 03:01,Axwell /\ Ingrosso,More Than You Know,203000,2019-07-29 03:01:00,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
673,All We Know (feat. Phoebe Ryan),2019-07-29 03:02,The Chainsmokers,All We Know (feat. Phoebe Ryan),90002,2019-07-29 03:02:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
674,All We Know (feat. Phoebe Ryan),2019-07-29 03:03,The Chainsmokers,All We Know (feat. Phoebe Ryan),10353,2019-07-29 03:03:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
675,All Night - Acoustic,2019-07-29 03:05,The Vamps,All Night - Acoustic,122966,2019-07-29 03:05:00,0.55,0.62,5,-5.348,1,0.037,0.0601,0.0,0.205,0.42,152.034,audio_features,2Hi2tWANUXtd1URtLYgwne,spotify:track:2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/tracks/2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/audio-analysis/2Hi2tWANUXtd1URtLYgwne,183963,4
676,Perfect Strangers - Acoustic,2019-07-29 03:08,Jonas Blue,Perfect Strangers - Acoustic,191206,2019-07-29 03:08:00,0.607,0.669,0,-4.443,1,0.0384,0.752,0.0,0.105,0.578,115.682,audio_features,1UToeULiroxGaVUHyAb7J2,spotify:track:1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/tracks/1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/audio-analysis/1UToeULiroxGaVUHyAb7J2,191206,4
677,Dancing On My Own - Acoustic,2019-07-29 03:09,Calum Scott,Dancing On My Own - Acoustic,0,2019-07-29 03:09:00,0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,audio_features,7tOAtB2F50KXEkw86frba6,spotify:track:7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/tracks/7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6,253482,4
678,Show Me Love - EDX Remix / Radio Edit,2019-07-29 03:12,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,134354,2019-07-29 03:12:00,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4
679,Show Me Love - EDX Remix / Radio Edit,2019-07-29 14:36,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,4841,2019-07-29 14:36:00,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4
680,Getaway,2019-07-29 14:58,Tritonal,Getaway,217498,2019-07-29 14:58:00,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4
681,Tie Me Down (with Elley Duhé),2019-07-29 15:02,Gryffin,Tie Me Down (with Elley Duhé),218295,2019-07-29 15:02:00,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,audio_features,4QVS8YCpK71R4FsxSMCjhP,spotify:track:4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,218296,4
682,Touch,2019-07-29 15:06,3LAU,Touch,205772,2019-07-29 15:06:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
683,Feel Good,2019-07-29 15:09,Felix Jaehn,Feel Good,166946,2019-07-29 15:09:00,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,3s3J70eRpRH2hcYq4mEXTJ,spotify:track:3s3J70eRpRH2hcYq4mEXTJ,https://api.spotify.com/v1/tracks/3s3J70eRpRH2hcYq4mEXTJ,https://api.spotify.com/v1/audio-analysis/3s3J70eRpRH2hcYq4mEXTJ,222501,4
684,Firestone (feat. Conrad Sewell),2019-07-29 15:14,Kygo,Firestone (feat. Conrad Sewell),273684,2019-07-29 15:14:00,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,273684,4
685,Complicated (feat. Kiiara),2019-07-29 15:17,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),184247,2019-07-29 15:17:00,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,audio_features,1Sl3njkhhz8nrSPZroDQ82,spotify:track:1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/tracks/1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/audio-analysis/1Sl3njkhhz8nrSPZroDQ82,184248,4
686,Youngblood,2019-07-29 15:20,5 Seconds of Summer,Youngblood,203417,2019-07-29 15:20:00,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
687,Right Now,2019-07-29 15:24,Nick Jonas,Right Now,201680,2019-07-29 15:24:00,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,audio_features,2VqAEP1yY5T523K7bZtL8a,spotify:track:2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/tracks/2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/audio-analysis/2VqAEP1yY5T523K7bZtL8a,240747,4
688,No One Compares To You,2019-07-29 15:27,Jack & Jack,No One Compares To You,182920,2019-07-29 15:27:00,0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,audio_features,4cZ3UsiKd1kUQIaq4BFIj2,spotify:track:4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/tracks/4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/audio-analysis/4cZ3UsiKd1kUQIaq4BFIj2,182920,4
689,Kamikaze,2019-07-29 15:31,MØ,Kamikaze,214240,2019-07-29 15:31:00,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,audio_features,60SdxE8apGAxMiRrpbmLY0,spotify:track:60SdxE8apGAxMiRrpbmLY0,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,244679,4
690,Close To Me (with Diplo) (feat. Swae Lee),2019-07-29 15:34,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),182623,2019-07-29 15:34:00,0.574,0.758,1,-5.029,0,0.0621,0.0969,0.0,0.395,0.492,144.111,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4
691,Without Me,2019-07-29 15:37,Halsey,Without Me,201660,2019-07-29 15:37:00,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
692,I Like Me Better,2019-07-29 15:41,Lauv,I Like Me Better,197436,2019-07-29 15:41:00,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
693,Sexual,2019-07-29 15:44,NEIKED,Sexual,188888,2019-07-29 15:44:00,0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,audio_features,0r6b45jIxQGsaWU4t6OMol,spotify:track:0r6b45jIxQGsaWU4t6OMol,https://api.spotify.com/v1/tracks/0r6b45jIxQGsaWU4t6OMol,https://api.spotify.com/v1/audio-analysis/0r6b45jIxQGsaWU4t6OMol,368317,4
694,Jackie Chan,2019-07-29 15:48,Tiësto,Jackie Chan,215759,2019-07-29 15:48:00,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
